"URL"||"RESP_CODE"||"BRM_CATEGORY_ID"||"TITLE_DESC"||"META_KEYWORDS"||"META_DESCRIPTION"
"http://mirrorcreator.com"||301||10008||"Mirrorcreator - Upload files to multiple hosts"||"File mirroring, file backup, multiple file backup, file upload, file hosting"||"Mirrorcreator helps you create multiple mirrors for your files. Upload and store files simultaneously to free hosting providers including Oboom, Filecloud, Solidfiles, 4shared, Uploaded, Turbobit, Ziddu, Gett  etc."
"http://saucenao.com"||200||10008||"SauceNAO Image Search"||""||""
"http://bottos.co.uk/"||200||5||"Bottos.co.uk l Colloidal silver, Gold, Destilled water"||"keyword1,keyword2,keyword3"||"Web Store Meta Description"
"http://torrentz.me"||200||10008||"Torrentz Search Engine"||""||""
"http://www.aeton.nl"||200||10008||"NA"||"NA"||"NA"
"http://letsgopremium.com"||200||10008||"Index of /"||""||""
"NA"||502||7||"NA"||"NA"||"NA"
"http://imgur.com"||200||10008||"Imgur: The most awesome images on the Internet"||"images, funny, image host, image sharing, reaction gif, viral images, current events, cute, visual storytelling, gif"||"Imgur is the best place to share and enjoy the most awesome images on the Internet. Every day, millions of people use Imgur to be entertained and inspired by funny, heartwarming and helpful images and stories from all around the world."
"http://bit-italia.org"||200||10008||"www.bit-italia.org :: Benvenuto/a a www.bit-italia.org"||"templateshares, torrent, php, mysql, html, css, ajax, javascript, xam, template, share, shares, tsse, ts special edition, generation tracker source, tracker source, template shares"||"Templateshares Special Edition - Generation Tracker Source - Build your own tracker today!"
"http://goedkoper.nl"||302||5||"Goedkoper.nl - Aanbiedingen"||"goedkoper.nl, goedkoper, goedkope, dagdeals, aanbiedingen, gadgets, cosmetica, sieraden, mode, bestellen, bezorging, online winkelen, mediawinkel, webshop, dagaanbiedingen, korting, goedkoper tanken, goedkoper scheren, goedkoe uitjes, gadgets"||"Iedere dag nieuwe aanbiedingen met kortingen tot wel 90% alledaagse artikelen, gadgets, fashion en nog veel meer! 
Bekijk de aanbiedingen en schrijf je in!
Thuiswinkel waarborg - Niet goed, geld terug - Achteraf betalen"
"http://betabbs.com"||3||10008||"NA"||"NA"||"NA"
"http://wetransfer.com"||301||10008||"WeTransfer"||""||"WeTransfer is a free service to send big or small files from A to B"
"http://inmotionyogallc.com"||502||7||"NA"||"NA"||"NA"
"http://www.khemcorp.com"||200||5||"Khemcorp - Buy Proglumide, Milide, Milid, Anti Tolerance Info Center"||""||"We sell lab tested Proglumide, Oxytocin, Memantine and much more. Learn everything about reducing Opiate drug tolerance, and general drug tolerance & more."
"http://darkville.com.mx/"||200||10008||"Darkville - El lado oscuro de de las series"||""||"En Darkville encontraras toda la actualidad sobre tus series favoritas, entra y conoce el mundo de series que tenemos para ti."
"http://onlinepharm.co.za"||500||5||"NA"||"NA"||"NA"
"http://rafflecph.bigcartel.com/products"||404||4||"NA"||"NA"||"NA"
"http://ge.tt"||200||10008||"Ge.tt"||""||""
"http://foresightlinux.se"||200||10008||""||""||""
"http://liquidclub.us"||3||10008||"NA"||"NA"||"NA"
"http://webkurdum.com"||302||10008||"NA"||"NA"||"NA"
"http://www.cadhampharmacy.co.uk"||200||5||"Cadham Pharmacy"||""||"Buy products in our online shop, book appointments and order your prescriptions. Glenrothes based, independently owned Pharmacy."
"http://smartcashsystem.com"||200||10008||"SmartCashSystem.com - Make $4000/Week Online"||"Magento, Varien, E-commerce"||"Default Description"
"http://sublimeweightloss.com.au"||301||5||"Homepathic HCG diet weight loss drops"||"diet, hcg, homeopathic drops, weight loss, weight loss secrets"||"Homeopathic hcg diet weight loss support drops and coaching services. Everything you need to succeed on Dr. Simeon's HCG diet including secrets for success."
"http://salefiles.com/"||200||10008||"salefiles.com - Easy way to share your files"||"file upload,share files,free upload"||"salefiles.com - Free file upload service"
"http://32b9da98-a451-11e5-981b-00219ba60aa6.mysimplestore.com"||404||7||"NA"||"NA"||"NA"
"http://www.tiptreevets.co.uk"||200||5||"Tiptree Veterinary Practice"||""||""
"http://www.mcssl.com/store/totalnutrihealth/weigh-loss/iaso-hcg-drops-40-volume"||301||5||"Home - Total Nutri Health"||"all-natural products, weight loss, energy boost, health foods, natural cosmetics,apparel,energy foods, vitamins and minerals, natural energy, high energy foods"||"Live a healthier life with all-natural products from Total Nutri Health. We specialize in natural cosmetics, energy boost, weight loss & health foods, as well as apparel. Call 1-866-395-2985."
"http://yourtotallifechanges.co.uk"||200||5||"Your total life changes"||"tlc weighloss tea detox clomid  stretch marks scarring cellulite bodycontouring tummytuck beauty  newyou skin lifechanging betterbody UK USA Canada Spain Sweden Germany Switzerland Norway Belgium France Australia NewZealand total life changes Iaso c"||"health and nutrition "
"http://chinasuperpill.com"||200||5||"diet pills,sex pills"||"Diet Pills,sex pills,male enhancement pills "||"Best Diet Pills,Male Penis pills,male sex pills Online ,You will get cheapest price and best review.Best weight loss pills,sex pills at cheap price,ship to all world!"
"http://torcache.net"||3||10008||"NA"||"NA"||"NA"
"http://pornoplace.lv"||502||10008||"NA"||"NA"||"NA"
"http://code42.com"||301||10008||"Endpoint Data Protection and Security | Code42"||""||"Code42's highly secure cloud solutions enable IT and security teams to limit risk, meet data privacy regulations and recover from data loss, no matter the cause."
"http://boxchallengelive.com/"||3||4||"NA"||"NA"||"NA"
"http://ann.siambit.com"||302||10008||"Login :: SiamBIT: Domains Tracker The Best Thailand Bittorrent Website Since 2005"||""||"SiamBIT.tv - Download music, movies, games, software and much more."
"http://uhdbits.org"||200||10008||"UHDBits"||""||""
"http://xennews.com"||200||10008||":: Xennews ::"||"usenet,newsgroups. binairies"||"usenet services"
"http://nationalgamesgold.com"||200||4||"Buy FUT Coins,FIFA 16 Coins,FIFA 15 Coins,Cheap FIFA 16 Accounts and Comfort Trade Best Price for sale at nationalgamesgold.com"||"fifa coins,fifa account,fifa 16 coins,fifa 15 coins,fifa 15 account,fifa coins account,FIFA 16 Ultimate Team Coins"||"Nationalgamesgold.com, our company currently has more than 100,000 FIFA Coins loyal buyers, is the world's largest and most professional FUT 15/16 Coins Leveling & Account Online sales platform.100% Secure, 100% Cheap."
"http://deviloid.net"||200||10008||"Deviloid torrent tracker, download porn XXX Adult torrents movies and pictures."||"Porn torrent, xxx torrent, download torrent, adult torrent, amateur, anal, asian, bbw, bdsm, blacks, blowjob, boob, classics, sex clips, creampies dvds, features, fetish, foreign, games, gay, gonzo, hardcore, hd vids, hentai, homemade sex, interracial, latin, lesbian, mature, orgies, images, shemales, transexuals, bizzare, site rips, straight, teens"||"Download adult torrent tracker xxx torrents sex pictures movie video femjoy met-art metart amourangels EvasGarden Hegre-art MetModels TeenModels Brazzers Bangbros Teamskeet fakeagent streetblowjob NaughtyAmerica dirtymasseur LegalPorno tryteens Monstercurves RylskyArt GirlsDoPorn Hotandmean"
"http://rapidgator.net"||200||10008||"Rapidgator.net: Fast, safe and secure file hosting"||""||""
"http://goodforown.com"||200||7||"Good For Own"||""||""
"http://filehippo.com"||302||10008||"FileHippo.com - Download Free Software"||"download software freeware shareware program filehippo file hippo"||"Fast downloads of the latest free software!"
"http://www.usenetbucket.com"||302||10008||"NA"||"NA"||"NA"
"http://insaneherbalincense.com"||200||7||"Your Store"||""||"My Store"
"http://www.leafly.com/dispensary-info/smokey-js"||301||7||"Smokey J's Delivery Services Marijuana Delivery Medford, OR - Leafly"||" Medical Marijuana Dispensary, Medford, OR, 97504, Smokey J's Delivery Services, 541-941-8605"||"Smokey J's Delivery Services Medical Marijuana Dispensary in Medford, OR"
"http://creativecommons.org"||200||10008||"Creative Commons"||"creative commons, commons, free culture, free software, open source, attribution, non-commercial, share-alike, no derivatives, ryan merkley, copyleft, lessig, sharing"||"Creative Commons licenses provide a flexible range of protections and freedoms for authors, artists, and educators. "
"http://onlinepillsland.com"||200||5||"OnlinePillsLand.com"||""||"OnlinePillsLand.com"
"http://relativehumiditypacks.com/"||405||7||"NA"||"NA"||"NA"
"http://egnyte.com"||200||10008||"Egnyte Enterprise File Sharing"||""||"Egnyte provides Enterprise File Sharing built from the Cloud down.  Access, Share and Control 100% of your data from anywhere using any smartphone, tablet or computer."
"http://hugefiles.net"||200||10008||"HugeFiles.net - Cloud storage for your HUGE Files"||"file sharing, hugefiles, email files, ftp files, sharing videos, sharing big files, sending big files"||"Need to send HUGE files - HugeFiles.net is the solution for you. FREE registration!"
"http://xennews.com"||200||10008||":: Xennews ::"||"usenet,newsgroups. binairies"||"usenet services"
"http://bit-italia.org"||200||10008||"www.bit-italia.org :: Benvenuto/a a www.bit-italia.org"||"templateshares, torrent, php, mysql, html, css, ajax, javascript, xam, template, share, shares, tsse, ts special edition, generation tracker source, tracker source, template shares"||"Templateshares Special Edition - Generation Tracker Source - Build your own tracker today!"
"http://www.cbdpurus.com"||200||7||"Pure CBD for Sale - Wholesale Pure Quality Grade Cannabidiol for CBD Products"||"CBD Water Soluble, Water Soluble CBD"||"Pure CBD Isolate and Water Soluble CBD for wholesale to manufactures of CBD products including Vapes, Supplements, Drinks, and more."
"http://longfiles.com"||302||10008||"LongFiles.Com - Easy way to share your files"||"file upload,share files,free upload"||"LongFiles.Com - Free file upload service"
"http://superiorvapes.ca"||500||5||"NA"||"NA"||"NA"
"http://torrentfunk.com"||403||10008||"NA"||"NA"||"NA"
"http://420accesorios.com"||302||7||"420 Accesorios"||"accesorios, tabacco, pipas, moledores, limpiadores"||"NA"
"http://www.tmglassart.com/"||404||7||"NA"||"NA"||"NA"
"http://www.meldonium.su/"||200||5||"Meldonium mildronate buy online Free worldwide shipping"||""||"Meldonium Mildronate by Grindex buy online with Free worldwide shipping. Maria Sharapova Heart support 250mg 500mg"
"http://zimseller.co.uk"||200||5||"ZimSeller Pharmacy | Buy Syndol Online"||"Buy Syndol online, Syndol Headache Relief Tablets, paracetamol, codeine, doxylamine succinate,  caffeine, syndol shortage, syndol availability, syndol in UK,  ZimSeller, whwre to buy syndol in UK, buy syndol 2015, syndol from South Africa, Popular painkiller Syndol, Looking For Syndol, Syndol caplets, migraine, headache medicine"||"Buy Syndol and other over-the-counter medicines in the UK supplied by ZimSeller from South Africa. Pay with VISA Debit / Credit Card  online. Fast delivery.  Visit www.zimseller.co.uk for more information..."
"http://chronicclub.net"||503||7||"NA"||"NA"||"NA"
"http://www.turkleech.com"||403||10008||"NA"||"NA"||"NA"
"http://hd-space.org"||302||10008||"HD-Space - Sharing The Universe .::. Index"||""||""
"http://saucenao.com"||200||10008||"SauceNAO Image Search"||""||""
"http://boynetannumhookup.com.au/newsite"||301||4||"Index of /newsite/"||""||""
"http://thepiratebay.se"||301||10008||"Blocked .:. PayPal Information Security"||""||""
"http://b2s-share.com"||200||10008||""||""||""
"http://eml.cc"||301||10008||"FastMail: Fast, reliable email"||""||"Secure, reliable email hosting for businesses, families and professionals. Premium email with no ads, excellent spam protection and rapid personal support."
"http://natural-field.en.alibaba.com/"||200||5||"Xi'an Natural Field Bio-Technique Co., Ltd. - Plant Extracts (Cosmetic and Health Product Additives),APIS (Paclitaxel"||"Xi'an Natural Field Bio-Technique Co., Ltd., Plant Extracts (Cosmetic and Health Product Additives),APIS (Paclitaxel"||"Xi'an Natural Field Bio-Technique Co., Ltd., Experts in Manufacturing and Exporting Plant Extracts (Cosmetic and Health Product Additives),APIS (Paclitaxel and 8138 more Products. A Verified CN Gold Supplier on Alibaba.com."
"http://tangledupintorrents.com"||200||10008||"TangledUpinTorrents.com"||""||""
"http://sharethis.com"||301||10008||"ShareThis Social Sharing Buttons to Optimize Publisher Content"||""||"ShareThis' social media share buttons and consumer insights drive publisher engagement and real time understanding and analytics for and data-driven business."
"http://gre8change.bigcartel.com"||200||5||"NA"||"NA"||"NA"
"http://sugarsync.com"||301||10008||"Blocked .:. PayPal Information Security"||""||""
"http://www.ssl-news.info"||200||10008||"Worldwide Usenet Services - High Quality at the Best Price | SSL-News"||"usenet, newsgroup, server, usenext, newsgroups, servers, provider, anonym"||"Company SSL-News provides quality transparency and privacy. Here you will find Premium Unlimited Usenet news server services!"
"http://jadeessentialsph.com"||200||5||"Jade Essentials Ph"||""||"Your reliable and affordable source of the most effective Garcinia Cambogia brands from the U.S"
"http://www.leafly.com/dispensary-info/the-herbal-alternative"||301||7||"The Herbal Alternative Marijuana Store 1531 Lebanon Road Cortez, CO - Leafly"||" adult use marijuana, Cortez, CO, 81321, The Herbal Alternative, 970-529-7007"||"The Herbal Alternative Retail Marijuana Store in Cortez, CO"
"http://darkville.com.mx/"||200||10008||"Darkville - El lado oscuro de de las series"||""||"En Darkville encontraras toda la actualidad sobre tus series favoritas, entra y conoce el mundo de series que tenemos para ti."
"http://onlykamagra.net"||301||5||"Kamagra Oral Jelly For ED Australia and Asia"||"Kamagra, Kamagra Oral Jelly, Kamagra Australia, Super Kamagra, Apcalis Oral Jelly, Kamagra Asia, Kamagra New Zealand, Kamagra Malaysia, Kamagra Singapore, Kamagra Hong Kong, Kamagra Philippines, Kamagra Indonesia, Kamagra Thailand, Kamagra Japan, Kamagra South Korea, Kamagra China "||"Kamagra Oral Jelly and Tablets, Super Kamagra and Apcalis Oral Jelly to help men with ED. Fast 2 Business Day Delivery, Australia wide."
"http://risingbet.com"||200||4||"Risingbet"||""||""
"http://nitroroms.com"||200||10008||""||""||""
